,Unnamed: 0,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_imgs,num_videos,average_token_length,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_sentiment_polarity
2450,2450,8,198,0.6515151515151515,0.5606060606060606,98,125,4,0,4.727272727272728,0,1,0,0,0,0,0,0,0.3000744047619048,0.0371279761904761,0.7927927927927928,0.2072072072072072,0.7927927927927928,0.2072072072072072,0.130753140994846,0.3233333333333333,0.0072193981937133,-0.0923054070112893,0.0,0.0,0.0
2451,2451,10,301,0.6312292358803987,0.5980066445182725,148,130,3,0,4.887043189368771,0,1,0,0,0,0,0,0,0.5091614906832299,0.2153209109730849,0.9611111111111112,0.0388888888888888,0.9611111111111112,0.0388888888888888,0.1477245127396961,0.3233333333333333,0.0061433335968865,-0.0726190476190476,0.0,0.0,0.0
2452,2452,7,918,0.4640522875816993,0.5599128540305011,352,124,3,0,4.905228758169935,0,1,0,0,0,0,0,0,0.499476713762428,0.1431144252572824,0.9182879377431906,0.0817120622568093,0.9182879377431906,0.0817120622568093,0.1436403039252181,0.3530539772727273,-0.0021497939982626,-0.1531746031746031,1.0,1.0,1.0
2453,2453,7,982,0.4653767820773931,0.5468431771894093,374,127,3,0,4.868635437881874,0,1,0,0,0,0,0,0,0.4911238942217204,0.1942519527573875,0.9329608938547486,0.0670391061452514,0.9329608938547486,0.0670391061452514,0.1570681822553876,0.59375,-0.0149404630229324,-0.1028346653346653,0.0,0.0,0.0
2454,2454,5,561,0.5418894830659536,0.6042780748663101,246,130,3,0,5.024955436720143,0,1,0,0,0,0,0,0,0.3728378711931344,0.0867756512493354,0.8997050147492626,0.1002949852507374,0.8997050147492626,0.1002949852507374,0.1389882163774617,0.3873809523809524,0.0085781134553367,-0.0923054070112893,0.0,0.0,0.0
2455,2455,6,166,0.7289156626506024,0.6867469879518072,96,130,3,0,5.72289156626506,0,1,0,0,0,0,0,0,0.5373511904761905,0.2801001082251082,0.9473684210526316,0.0526315789473684,0.9473684210526316,0.0526315789473684,0.1720710055415314,0.3999999999999999,-0.0215534038071916,-0.1531746031746031,0.0,0.0,0.0
2456,2456,6,344,0.5348837209302325,0.5755813953488372,135,128,3,0,4.962209302325581,0,1,0,0,0,0,0,0,0.2247732426303854,-0.0156746031746031,0.8535353535353535,0.1464646464646464,0.8535353535353535,0.1464646464646464,0.1391787744804993,0.3470588235294118,0.0112406984124123,-0.0156746031746031,0.0,0.0,0.0
2457,2457,9,201,0.6169154228855721,0.5323383084577115,83,125,3,0,4.756218905472637,0,1,0,0,0,0,0,0,0.5581652661064427,0.1439215686274509,0.9439252336448598,0.0560747663551401,0.9439252336448598,0.0560747663551401,0.141152992999423,0.3233333333333333,0.0244472149033552,-0.0436168831168831,0.5,0.0,0.0
2458,2458,8,145,0.696551724137931,0.6620689655172414,76,126,4,0,4.813793103448276,0,1,0,0,0,0,0,0,0.446989121989122,0.0156565656565656,0.8645833333333334,0.1354166666666666,0.8645833333333334,0.1354166666666666,0.1415148641768735,0.3038277511961721,0.0086147455238364,-0.0726190476190476,0.4,-0.4,0.4
2459,2459,10,88,0.7613636363636364,0.5909090909090909,48,126,3,0,4.590909090909091,0,1,0,0,0,0,0,0,0.5976190476190476,0.0142857142857143,0.6538461538461539,0.3461538461538461,0.6538461538461539,0.3461538461538461,0.1651414250024708,0.3893939393939393,-0.0089605237589838,-0.0726190476190476,0.0,0.0,0.0
2460,2460,8,371,0.5660377358490566,0.6469002695417789,172,128,3,0,5.517520215633423,0,1,0,0,0,0,0,0,0.3924219877344878,0.062863005050505,0.775,0.225,0.775,0.225,0.1231821759985249,0.3233333333333333,0.0111464378601408,-0.1643153759820426,0.0,0.0,0.0
2461,2461,6,106,0.7075471698113207,0.5566037735849056,48,126,3,0,4.849056603773585,0,0,1,0,0,0,0,0,0.3879629629629629,0.2342592592592592,0.9491525423728814,0.0508474576271186,0.9491525423728814,0.0508474576271186,0.1665402719519678,0.3233333333333333,0.0237059549379951,0.0071876399462606,0.0,0.0,0.0
2462,2462,10,902,0.5299334811529933,0.6197339246119734,415,128,3,0,5.250554323725056,0,1,0,0,0,0,0,0,0.500915328884079,0.2719821729196731,0.9373881932021468,0.0626118067978533,0.9373881932021468,0.0626118067978533,0.1707054903787768,0.4,0.0064191882076444,-0.0923054070112893,0.5,0.5,0.5
2463,2463,10,287,0.6898954703832753,0.6550522648083623,155,135,3,0,5.278745644599304,0,0,1,0,0,0,0,0,0.4249398451011354,0.1730449657869012,0.8191489361702128,0.1808510638297872,0.8191489361702128,0.1808510638297872,0.162382951477745,0.5050925925925925,-0.0273809224829436,-0.1531746031746031,0.0,0.0,0.0
2464,2464,7,334,0.5718562874251497,0.5958083832335329,148,128,5,0,5.041916167664671,0,1,0,0,0,0,0,0,0.3932936507936507,0.1758333333333333,0.9296482412060302,0.0703517587939698,0.9296482412060302,0.0703517587939698,0.1477249903686265,0.3470588235294118,0.0215961166305172,-0.04375,0.0,0.0,0.0
2465,2465,8,51,0.9215686274509804,0.6078431372549019,30,127,4,0,5.352941176470588,0,0,1,0,0,0,0,0,0.51875,0.2,0.8709677419354839,0.1290322580645161,0.8709677419354839,0.1290322580645161,0.15797410633047,0.2822348484848485,0.019078417269411,0.004040404040404,0.375,0.4,0.4
2466,2466,9,481,0.5654885654885655,0.5654885654885655,207,128,4,0,4.550935550935551,0,1,0,0,0,0,0,0,0.3423186409550045,0.0333471074380165,0.8566176470588235,0.1433823529411764,0.8566176470588235,0.1433823529411764,0.1439856694081928,0.3874999999999999,0.021845509141857,-0.0923054070112893,0.0,0.0,0.0
2467,2467,7,48,0.9583333333333334,0.7083333333333334,33,129,3,0,5.520833333333333,0,1,0,0,0,0,0,0,0.55,0.5590909090909091,0.9705882352941176,0.0294117647058823,0.9705882352941176,0.0294117647058823,0.2153418544374723,0.5590909090909091,-0.1106211180124223,-0.1106211180124223,0.3,1.0,1.0
2468,2468,10,215,0.641860465116279,0.5906976744186047,105,131,3,0,5.055813953488372,0,1,0,0,0,0,0,0,0.315564738292011,0.1586088154269972,0.9133858267716536,0.0866141732283464,0.9133858267716536,0.0866141732283464,0.1480824174683702,0.3233333333333333,-0.0599201076206423,-0.1583333333333333,0.5,0.5,0.5
2469,2469,9,283,0.6183745583038869,0.5936395759717314,131,129,3,0,5.007067137809187,0,1,0,0,0,0,0,0,0.4667718855218854,0.1610900673400673,0.8988095238095238,0.1011904761904761,0.8988095238095238,0.1011904761904761,0.1431874605387222,0.3233333333333333,0.0097722271931624,-0.1042857142857142,0.2833333333333333,0.2666666666666666,0.2666666666666666
2470,2470,8,98,0.8061224489795918,0.5714285714285714,51,127,3,0,4.612244897959184,0,1,0,0,0,0,0,0,0.5212121212121211,0.2681818181818181,0.8571428571428571,0.1428571428571428,0.8571428571428571,0.1428571428571428,0.1654127888941214,0.3233333333333333,0.0186627277185057,0.0034454317612212,0.6,0.3,0.3
2471,2471,8,575,0.5391304347826087,0.6086956521739131,255,127,3,0,5.2034782608695656,0,1,0,0,0,0,0,0,0.4199206349206348,0.1178968253968254,0.9114285714285716,0.0885714285714285,0.9114285714285716,0.0885714285714285,0.139088157592757,0.3716666666666667,0.0054901599593322,-0.0923054070112893,0.0,0.0,0.0
2472,2472,7,421,0.5581947743467933,0.6057007125890737,185,128,3,0,5.004750593824228,0,1,0,0,0,0,0,0,0.5038552188552189,0.19058004285277,0.9254901960784314,0.0745098039215686,0.9254901960784314,0.0745098039215686,0.1552790683300365,0.4107142857142856,0.0005915493009044,-0.0923054070112893,0.375,0.0,0.0
2473,2473,6,125,0.648,0.56,56,124,3,0,5.112,0,1,0,0,0,0,0,0,0.309375,0.196875,0.9571428571428572,0.0428571428571428,0.9571428571428572,0.0428571428571428,0.1525833778836544,0.3233333333333333,-0.0077399774138904,-0.0726190476190476,0.0,0.0,0.0
2474,2474,10,357,0.5854341736694678,0.6050420168067226,160,133,3,0,5.184873949579832,0,0,1,0,0,0,0,0,0.3954861111111111,0.1274305555555555,0.8657407407407407,0.1342592592592592,0.8657407407407407,0.1342592592592592,0.1289307004472118,0.3874999999999999,0.0029423399453825,-0.3594696969696969,0.0,0.0,0.0
2475,2475,10,196,0.6989795918367347,0.6377551020408163,105,129,3,0,5.403061224489796,0,1,0,0,0,0,0,0,0.4306915306915307,0.1634809634809635,0.84,0.16,0.84,0.16,0.1496818076988831,0.3233333333333333,0.0002695143987147,-0.25,0.0,0.0,0.0
2476,2476,8,180,0.6777777777777778,0.6388888888888888,94,131,3,0,5.377777777777778,0,1,0,0,0,0,0,0,0.3123356009070295,0.1275736961451247,0.782608695652174,0.217391304347826,0.782608695652174,0.217391304347826,0.1366309946234426,0.3233333333333333,0.0109456321225624,-0.0923054070112893,0.3333333333333333,0.25,0.25
2477,2477,6,58,0.7586206896551724,0.6896551724137931,35,127,3,0,5.103448275862069,0,1,0,0,0,0,0,0,0.61875,0.05,0.725,0.175,0.8055555555555556,0.1944444444444444,0.1550049266266645,0.3233333333333333,-0.0184032501889644,-0.0726190476190476,0.0,0.0,0.0
2478,2478,9,149,0.7181208053691275,0.5704697986577181,74,129,3,0,4.74496644295302,0,1,0,0,0,0,0,0,0.4653846153846154,0.1912587412587412,0.9647058823529412,0.0352941176470588,0.9647058823529412,0.0352941176470588,0.1497013309289971,0.3233333333333333,-0.0407306686398757,-0.0923054070112893,1.0,-0.5,0.5
2479,2479,8,570,0.5368421052631579,0.5508771929824562,236,129,4,0,4.740350877192983,0,0,1,0,0,0,0,0,0.4361952861952862,0.0263935652824541,0.8057324840764332,0.1942675159235669,0.8057324840764332,0.1942675159235669,0.1418188299265902,0.3233333333333333,0.0113365653839446,-0.1617187499999999,0.0,0.0,0.0
2480,2480,8,147,0.7414965986394558,0.5782312925170068,81,126,3,0,4.700680272108843,0,0,1,0,0,0,0,0,0.3388111888111887,0.1758741258741258,0.8941176470588236,0.1058823529411764,0.8941176470588236,0.1058823529411764,0.1442888525288197,0.3233333333333333,0.0078292778577277,-0.0726190476190476,0.425,0.225,0.225
2481,2481,6,1217,0.4445357436318817,0.5702547247329499,462,132,4,0,4.61709120788825,0,1,0,0,0,0,0,0,0.4635754474570264,0.2047360509860508,0.8876080691642652,0.1123919308357348,0.8876080691642652,0.1123919308357348,0.1548677755063231,0.5050925925925925,-0.0052350369668194,-0.0923054070112893,0.0,0.0,0.0
2482,2482,10,109,0.7431192660550459,0.6055045871559633,57,126,3,0,4.504587155963303,0,1,0,0,0,0,0,0,0.4079124579124579,0.0837542087542087,0.8333333333333334,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.1440418123522748,0.3484051036682616,-0.0176277882594727,-0.0923054070112893,0.0,0.0,0.0
2483,2483,7,461,0.5921908893709328,0.6268980477223427,228,132,4,0,4.952277657266811,0,1,0,0,0,0,0,0,0.4355689548546692,0.1536317254174397,0.8823529411764706,0.1176470588235294,0.8823529411764706,0.1176470588235294,0.155375307444095,0.3484051036682616,-0.0213945253359196,-0.1583333333333333,0.0,0.0,0.0
2484,2484,10,211,0.6398104265402843,0.6445497630331753,102,129,4,0,5.09478672985782,0,1,0,0,0,0,0,0,0.5526041666666667,0.1270833333333333,0.8455882352941176,0.1544117647058823,0.8455882352941176,0.1544117647058823,0.13849711900635,0.3233333333333333,0.0135076250526561,-0.1531746031746031,0.0,0.0,0.0
2485,2485,8,52,0.8269230769230769,0.5769230769230769,27,126,4,0,5.269230769230769,0,1,0,0,0,0,0,0,0.125,0.0,0.7666666666666667,0.2333333333333333,0.7666666666666667,0.2333333333333333,0.1404371995707279,0.3174242424242424,0.0011183261183261,0.0,0.0,0.0,0.0
2486,2486,9,141,0.8156028368794326,0.6453900709219859,88,127,3,0,4.886524822695035,0,1,0,0,0,0,0,0,0.5299916457811195,-0.031390977443609,0.7582417582417582,0.2417582417582417,0.7582417582417582,0.2417582417582417,0.1600801783823587,0.3233333333333333,-0.0185484449972294,-0.0974999999999999,1.0,-0.78,0.78
2487,2487,12,995,0.5025125628140703,0.6180904522613065,434,135,4,0,5.592964824120603,0,1,0,0,0,0,0,0,0.3878251445934373,0.181229366839123,0.9495934959349592,0.0504065040650406,0.9495934959349592,0.0504065040650406,0.1617843133997693,0.3233333333333333,0.0095387555807548,-0.0923054070112893,0.5,0.5,0.5
2488,2488,8,277,0.6714801444043321,0.5848375451263538,140,128,3,0,4.700361010830325,0,0,1,0,0,0,0,0,0.4166666666666667,0.1559210526315789,0.8580246913580247,0.1419753086419753,0.8580246913580247,0.1419753086419753,0.1554939301036672,0.3888888888888889,0.0027747199239913,-0.0923054070112893,1.0,0.0,0.0
2489,2489,7,414,0.5652173913043478,0.5917874396135265,183,132,4,0,4.625603864734299,0,1,0,0,0,0,0,0,0.3880055658627088,0.0802690166975881,0.8693877551020408,0.1306122448979592,0.8693877551020408,0.1306122448979592,0.1417508446018759,0.3233333333333333,0.0018223299147826,-0.0974999999999999,0.0,0.0,0.0
2490,2490,7,268,0.6417910447761194,0.5746268656716418,128,131,5,0,4.973880597014926,0,1,0,0,0,0,0,0,0.3984511784511784,0.1829180695847362,0.8961038961038961,0.1038961038961039,0.8961038961038961,0.1038961038961039,0.1614939411138483,0.540530303030303,0.0149080980249246,-0.0371622740005092,0.3333333333333333,0.25,0.25
2491,2491,8,150,0.72,0.5866666666666667,74,126,3,0,4.693333333333333,0,1,0,0,0,0,0,0,0.4066734006734006,0.2116094276094276,0.8863636363636364,0.1136363636363636,0.8863636363636364,0.1136363636363636,0.1550680453085224,0.3527777777777777,0.0224570238850432,-0.0726190476190476,0.4545454545454545,0.1363636363636363,0.1363636363636363
2492,2492,9,149,0.7046979865771812,0.6308724832214765,80,125,3,0,4.751677852348993,0,1,0,0,0,0,0,0,0.3934588744588744,0.1597662337662337,0.925531914893617,0.0744680851063829,0.925531914893617,0.0744680851063829,0.1511985566603599,0.3716666666666667,-0.015688170525127,-0.0783333333333333,0.4545454545454545,0.1363636363636363,0.1363636363636363
2493,2493,9,928,0.4127155172413793,0.5387931034482759,319,130,3,0,5.0032327586206895,0,1,0,0,0,0,0,0,0.4488953022286356,0.1793872855539521,0.944,0.056,0.944,0.056,0.1485102288706193,0.3303030303030303,0.0112950080467574,-0.1531746031746031,0.25,0.25,0.25
2494,2494,6,253,0.7075098814229249,0.5968379446640316,135,125,3,0,5.189723320158103,0,1,0,0,0,0,0,0,0.5934407096171802,0.1329831932773109,0.8741721854304636,0.1258278145695364,0.8741721854304636,0.1258278145695364,0.1401638496976725,0.3233333333333333,0.0114434761924302,-0.1583333333333333,0.75,-0.25,0.25
2495,2495,8,280,0.6321428571428571,0.6321428571428571,142,131,6,0,4.8,0,1,0,0,0,0,0,0,0.4710193452380952,0.1312499999999999,0.943502824858757,0.0508474576271186,0.9488636363636364,0.0511363636363636,0.1516350150469931,0.41875,0.0266727010335578,-0.0184565374239287,1.0,0.6,0.6
2496,2496,5,299,0.5852842809364549,0.5785953177257525,134,127,3,0,5.391304347826087,0,1,0,0,0,0,0,0,0.5354254079254079,0.1511596736596736,0.9190751445086706,0.0809248554913294,0.9190751445086706,0.0809248554913294,0.1405428819827822,0.3233333333333333,0.0240350138706952,-0.0726190476190476,0.0,0.0,0.0
2497,2497,7,232,0.625,0.6594827586206896,113,132,3,0,5.517241379310345,0,1,0,0,0,0,0,0,0.4778708133971292,0.169896331738437,0.934640522875817,0.065359477124183,0.934640522875817,0.065359477124183,0.1465841964275037,0.4591418385536032,0.0016458404382003,-0.13,0.05,-0.15,0.15
2498,2498,6,141,0.723404255319149,0.6028368794326241,72,127,3,0,4.914893617021277,0,1,0,0,0,0,0,0,0.4175084175084174,0.4183080808080808,0.9529411764705882,0.0470588235294117,0.9529411764705882,0.0470588235294117,0.2462880502115527,0.7458333333333333,0.024072425106464,0.004040404040404,0.2,0.3,0.3
2499,2499,13,240,0.6541666666666667,0.6166666666666667,121,130,3,0,4.9625,0,1,0,0,0,0,0,0,0.406111111111111,0.0405555555555555,0.7297297297297297,0.2702702702702703,0.7297297297297297,0.2702702702702703,0.1561028406816269,0.3385338345864662,0.0298019227030837,-0.0726190476190476,0.9,0.5,0.5
2500,2500,7,207,0.7101449275362319,0.6135265700483091,112,129,4,0,5.265700483091788,0,1,0,0,0,0,0,0,0.4284090909090908,0.0772727272727272,0.9291338582677166,0.0708661417322834,0.9291338582677166,0.0708661417322834,0.1343965076061232,0.3233333333333333,0.0002479556454407,-0.0923054070112893,0.0,0.0,0.0
2501,2501,5,179,0.664804469273743,0.5921787709497207,83,129,3,0,5.0,0,1,0,0,0,0,0,0,0.3605263157894736,0.1666666666666666,0.8679245283018868,0.1320754716981132,0.8679245283018868,0.1320754716981132,0.1640610499540288,0.3233333333333333,-0.011984840703659,-0.0923054070112893,0.0,0.0,0.0
2502,2502,7,592,0.5320945945945946,0.5709459459459459,251,127,3,0,4.930743243243243,0,1,0,0,0,0,0,0,0.4672203765227021,0.2094961240310077,0.9585798816568049,0.0414201183431952,0.9585798816568049,0.0414201183431952,0.165912082649084,0.3272727272727272,0.011849885850585,-0.0726190476190476,0.0,0.0,0.0
2503,2503,9,78,0.8333333333333334,0.6025641025641025,46,128,3,0,5.038461538461538,0,0,1,0,0,0,0,0,0.38,0.325,0.9787234042553192,0.0212765957446808,0.9787234042553192,0.0212765957446808,0.1807045037420734,0.3484051036682616,0.0464285714285714,0.0464285714285714,0.0,0.0,0.0
2504,2504,7,76,0.881578947368421,0.618421052631579,46,129,3,0,5.052631578947368,0,1,0,0,0,0,0,0,0.5051767676767678,0.266830808080808,0.8936170212765957,0.1063829787234042,0.8936170212765957,0.1063829787234042,0.1891158474453531,0.3484051036682616,-2.5685425685428864e-05,-0.0436168831168831,0.0,0.0,0.0
2505,2505,4,263,0.6387832699619772,0.6349809885931559,132,131,3,0,5.045627376425856,0,1,0,0,0,0,0,0,0.5549999999999999,0.1272222222222222,0.9520958083832336,0.0479041916167664,0.9520958083832336,0.0479041916167664,0.1400753371992135,0.3470588235294118,-7.737856633156228e-05,-0.0923054070112893,0.0,0.0,0.0
2506,2506,7,239,0.5815899581589958,0.5857740585774058,108,126,5,0,4.606694560669456,0,1,0,0,0,0,0,0,0.5279761904761905,0.1005252100840335,0.9,0.1,0.9,0.1,0.1311619661621151,0.3233333333333333,0.016810482833592,-0.0726190476190476,0.6428571428571429,0.2142857142857142,0.2142857142857142
2507,2507,11,152,0.7105263157894737,0.631578947368421,82,129,3,0,4.8618421052631575,0,1,0,0,0,0,0,0,0.3292424242424242,0.2272727272727272,0.8541666666666666,0.1458333333333333,0.8541666666666666,0.1458333333333333,0.1614591032591623,0.3233333333333333,0.0236159905549141,-0.0923054070112893,0.0,0.0,0.0
2508,2508,11,122,0.7622950819672131,0.5245901639344263,61,126,3,0,5.040983606557377,0,1,0,0,0,0,0,0,0.3399801587301586,0.1010912698412698,0.84375,0.15625,0.84375,0.15625,0.1425326024757875,0.3233333333333333,-0.0027695891084104,-0.0726190476190476,0.6875,-0.3958333333333333,0.3958333333333333
2509,2509,9,117,0.7521367521367521,0.6068376068376068,66,125,4,0,4.700854700854701,0,1,0,0,0,0,0,0,0.6763888888888889,-0.0430555555555555,0.8450704225352113,0.1549295774647887,0.8450704225352113,0.1549295774647887,0.1339596308568292,0.3233333333333333,-0.0105050505050505,-0.0430555555555555,0.0666666666666666,0.0333333333333333,0.0333333333333333
2510,2510,9,134,0.6940298507462687,0.5447761194029851,62,128,4,0,4.723880597014926,0,0,1,0,0,0,0,0,0.453030303030303,0.1795454545454545,0.863013698630137,0.136986301369863,0.863013698630137,0.136986301369863,0.1480702953747976,0.3233333333333333,0.0278482402825795,0.0010529401154401,0.5,0.5,0.5
2511,2511,8,866,0.4572748267898383,0.5727482678983834,326,131,4,0,4.806004618937644,0,1,0,0,0,0,0,0,0.4836193257880005,0.1472391731427876,0.9435483870967742,0.0564516129032258,0.9435483870967742,0.0564516129032258,0.1568956357119293,0.5050925925925925,-0.0041181148337053,-0.1583333333333333,0.0666666666666666,0.0333333333333333,0.0333333333333333
2512,2512,6,286,0.6433566433566433,0.6188811188811189,145,130,4,0,5.195804195804196,0,1,0,0,0,0,0,0,0.4710811821922934,0.3004910213243547,0.9378531073446328,0.0621468926553672,0.9378531073446328,0.0621468926553672,0.1827823481100844,0.7458333333333333,0.0028774232531444,-0.0923054070112893,0.0,0.0,0.0
2513,2513,9,1845,0.4184281842818428,0.5788617886178862,684,152,5,0,4.799457994579946,0,1,0,0,0,0,0,0,0.5508925740925743,0.138491835148978,0.901685393258427,0.098314606741573,0.901685393258427,0.098314606741573,0.1467826902650038,0.4,0.0103896688695365,-0.2666666666666666,0.0958333333333333,0.0166666666666666,0.0166666666666666
2514,2514,10,146,0.7534246575342466,0.5273972602739726,71,125,3,0,4.678082191780822,0,1,0,0,0,0,0,0,0.4205714285714286,0.1895714285714285,0.8571428571428571,0.1428571428571428,0.8571428571428571,0.1428571428571428,0.1512366931351815,0.3233333333333333,-0.0057311754108148,-0.0726190476190476,1.0,-1.0,1.0
2515,2515,9,197,0.7106598984771574,0.5989847715736041,106,128,4,0,4.756345177664975,0,1,0,0,0,0,0,0,0.4149305555555555,0.0795138888888888,0.9152542372881356,0.0847457627118644,0.9152542372881356,0.0847457627118644,0.1412486624650041,0.3128571428571428,0.0087356726443466,-0.04375,0.5,0.5,0.5
2516,2516,6,119,0.7058823529411765,0.680672268907563,62,127,3,0,5.53781512605042,0,1,0,0,0,0,0,0,0.5333333333333332,0.1375,0.925925925925926,0.074074074074074,0.925925925925926,0.074074074074074,0.1347525943684024,0.3233333333333333,0.0379629629629629,0.0379629629629629,0.0,0.0,0.0
2517,2517,7,261,0.6360153256704981,0.5747126436781609,130,130,3,0,5.114942528735632,0,0,1,0,0,0,0,0,0.4609649122807017,0.2364035087719298,0.9133333333333332,0.0866666666666666,0.9133333333333332,0.0866666666666666,0.152768408985799,0.3174242424242424,-0.0166282568078085,-0.1531746031746031,0.4166666666666666,0.1931818181818181,0.1931818181818181
2518,2518,8,199,0.6582914572864321,0.6482412060301508,102,124,3,0,4.989949748743719,0,1,0,0,0,0,0,0,0.4178071928071928,0.0494671994671994,0.7984496124031008,0.2015503875968992,0.7984496124031008,0.2015503875968992,0.1425992013053171,0.3233333333333333,0.0186470909242997,-0.0923054070112893,0.6428571428571429,0.2142857142857142,0.2142857142857142
2519,2519,7,176,0.6988636363636364,0.5909090909090909,92,129,4,0,4.590909090909091,0,0,1,0,0,0,0,0,0.4417857142857143,0.1288690476190476,0.8653846153846154,0.1346153846153846,0.8653846153846154,0.1346153846153846,0.1568152347404129,0.3716666666666667,-0.0014524668574956,-0.0923054070112893,0.5,0.25,0.25
2520,2520,9,481,0.5592515592515592,0.5717255717255717,209,125,4,0,4.916839916839917,0,0,1,0,0,0,0,0,0.3297348484848484,0.1595643939393939,0.9490909090909092,0.0509090909090909,0.9490909090909092,0.0509090909090909,0.1456388213436106,0.3233333333333333,0.002919127994324,-0.0923054070112893,0.0,0.0,0.0
2521,2521,4,226,0.7123893805309734,0.6283185840707964,123,133,4,0,4.765486725663717,0,1,0,0,0,0,0,0,0.7104938271604939,-0.1027777777777777,0.795774647887324,0.204225352112676,0.795774647887324,0.204225352112676,0.1535384001447154,0.4107142857142856,-0.080938152351378,-0.10625,0.8333333333333333,-0.4166666666666666,0.4166666666666666
2522,2522,9,113,0.7168141592920354,0.5398230088495575,53,129,3,0,4.867256637168142,0,0,1,0,0,0,0,0,0.4818452380952381,0.1083333333333333,0.9508196721311476,0.0491803278688524,0.9508196721311476,0.0491803278688524,0.1739029794573755,0.3814876033057851,-0.0402666116951831,-0.064314058956916,0.0,0.0,0.0
2523,2523,8,103,0.8155339805825242,0.6019417475728155,57,127,3,0,4.815533980582524,0,0,1,0,0,0,0,0,0.4653679653679654,0.2346653346653346,0.8870967741935484,0.1129032258064516,0.8870967741935484,0.1129032258064516,0.1649344203723338,0.3470588235294118,0.0002300651726061,-0.0291666666666666,0.5399999999999999,0.16,0.16
2524,2524,6,139,0.7410071942446043,0.5611510791366906,72,126,3,0,4.611510791366906,0,0,0,1,0,0,0,0,0.4020833333333333,0.1124999999999999,0.9102564102564102,0.0897435897435897,0.9102564102564102,0.0897435897435897,0.136554544295148,0.3233333333333333,-0.0002476422330153,-0.0923054070112893,0.6,-0.4,0.4
2525,2525,8,155,0.6709677419354839,0.5548387096774193,74,129,3,0,4.922580645161291,0,0,1,0,0,0,0,0,0.7999999999999999,0.0357142857142857,0.7558139534883721,0.2441860465116279,0.7558139534883721,0.2441860465116279,0.1648979528052763,0.59375,0.0123515780343296,-0.0518089053803339,0.0,0.0,0.0
2526,2526,10,370,0.5108108108108108,0.5432432432432432,139,128,4,0,4.394594594594595,0,0,1,0,0,0,0,0,0.3137310606060606,0.0900568181818182,0.9203980099502488,0.0796019900497512,0.9203980099502488,0.0796019900497512,0.1436639706708129,0.3233333333333333,-0.005488889914997,-0.0923054070112893,0.1,0.0,0.0
2527,2527,10,127,0.7637795275590551,0.5354330708661418,63,129,3,0,5.21259842519685,0,0,1,0,0,0,0,0,0.506060606060606,0.2454545454545454,0.8676470588235294,0.1323529411764706,0.8676470588235294,0.1323529411764706,0.1584822450275585,0.3233333333333333,-0.0010050202109623,-0.0923054070112893,0.375,-0.125,0.125
2528,2528,6,385,0.587012987012987,0.6207792207792208,187,127,3,0,4.994805194805195,0,0,1,0,0,0,0,0,0.482106549364614,0.0022287390029325,0.8535564853556485,0.1464435146443514,0.8535564853556485,0.1464435146443514,0.1469665302898352,0.4629999999999999,0.0092951101188071,-0.1106211180124223,0.0,0.0,0.0
2529,2529,4,100,0.71,0.56,51,127,4,0,4.88,0,0,1,0,0,0,0,0,0.5487878787878788,0.396969696969697,0.9285714285714286,0.0714285714285714,0.9285714285714286,0.0714285714285714,0.1638095640928503,0.396969696969697,0.0173900277300104,-0.0630165289256198,0.0,0.0,0.0
2530,2530,12,353,0.6118980169971672,0.7082152974504249,177,138,3,0,5.478753541076487,0,0,0,1,0,0,0,0,0.5399699762602989,0.1552262253875156,0.932,0.068,0.932,0.068,0.1526746249748675,0.3535714285714286,0.0165225397863731,-0.0923054070112893,0.0,0.0,0.0
2531,2531,11,353,0.5155807365439093,0.5042492917847026,134,127,4,0,4.518413597733711,0,0,1,0,0,0,0,0,0.3909580498866213,0.1450113378684807,0.8258426966292135,0.1741573033707865,0.8258426966292135,0.1741573033707865,0.1545262937900569,0.5050925925925925,0.0094664653212183,-0.103125,0.0,0.0,0.0
2532,2532,11,630,0.5507936507936508,0.5793650793650794,281,128,3,0,5.09047619047619,0,0,1,0,0,0,0,0,0.4200004244121891,0.1204329004329004,0.8876712328767123,0.1123287671232876,0.8876712328767123,0.1123287671232876,0.1401624200468945,0.3233333333333333,0.0013348321271918,-0.1045698924731182,0.3333333333333333,-0.3499999999999999,0.3499999999999999
2533,2533,7,96,0.7708333333333334,0.5416666666666666,47,127,3,0,5.208333333333333,0,0,0,1,0,0,0,0,0.24,0.1599999999999999,0.9615384615384616,0.0384615384615384,0.9615384615384616,0.0384615384615384,0.1542529168346894,0.3233333333333333,0.0427324487107095,0.0427324487107095,0.0,0.0,0.0
